PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Martin-Jimenez, Cynthia A.; Salazar-Barreto, Diego; Barreto, George E.; Gonzalez, Janneth								Genome-Scale Reconstruction of the Human Astrocyte Metabolic Network								FRONTIERS IN AGING NEUROSCIENCE				9						23	10.3389/fnagi.2017.00023			FEB 13 2017	2017										4							WOS:000393820000001		
J	Bragg, Robert M.; Coffey, Sydney R.; Weston, Rory M.; Ament, Seth A.; Cantle, Jeffrey P.; Minnig, Shawn; Funk, Cory C.; Shuttleworth, Dominic D.; Woods, Emily L.; Sullivan, Bonnie R.; Jones, Lindsey; Glickenhaus, Anne; Anderson, John S.; Anderson, Michael D.; Dunnett, Stephen B.; Wheeler, Vanessa C.; MacDonald, Marcy E.; Brooks, Simon P.; Price, Nathan D.; Carroll, Jeffrey B.								Motivational, proteostatic and transcriptional deficits precede synapse loss, gliosis and neurodegeneration in the B6.(HttQ111/+) model of Huntington's disease								SCIENTIFIC REPORTS				7						41570	10.1038/srep41570			FEB 8 2017	2017										7							WOS:000393605400001		
J	Galipon, Josephine; Ishii, Rintaro; Suzuki, Yutaka; Tomita, Masaru; Ui-Tei, Kumiko								Differential Binding of Three Major Human ADAR Isoforms to Coding and Long Non-Coding Transcripts								GENES				8	2					UNSP 68	10.3390/genes8020068			FEB 2017	2017										13							WOS:000399058000023		
J	Nevil, Markus; Bondra, Eliana R.; Schulz, Katharine N.; Kaplan, Tommy; Harrison, Melissa M.								Stable Binding of the Conserved Transcription Factor Grainy Head to its Target Genes Throughout Drosophila melanogaster Development								GENETICS				205	2			605	620		10.1534/genetics.116.195685			FEB 2017	2017										20							WOS:000394144900012		
J	Dickson, Laura B.; Campbell, Corey L.; Juneja, Punita; Jiggins, Francis M.; Sylla, Massamba; Black, William C.								Exon-Enriched Libraries Reveal Large Genic Differences Between Aedes aegypti from Senegal, West Africa, and Populations Outside Africa								G3-GENES GENOMES GENETICS				7	2			571	582		10.1534/g3.116.036053			FEB 2017	2017										8							WOS:000394357100021		
J	Guo, Hongshan; Hu, Boqiang; Yan, Liying; Yong, Jun; Wu, Yan; Gao, Yun; Guo, Fan; Hou, Yu; Fan, Xiaoying; Dong, Ji; Wang, Xiaoye; Zhu, Xiaohui; Yan, Jie; Wei, Yuan; Jin, Hongyan; Zhang, Wenxin; Wen, Lu; Tang, Fuchou; Qiao, Jie								DNA methylation and chromatin accessibility profiling of mouse and human fetal germ cells								CELL RESEARCH				27	2			165	183		10.1038/cr.2016.128			FEB 2017	2017										26							WOS:000394187900003		
J	Westermann, Alexander J.; Barquist, Lars; Vogel, Joerg								Resolving host-pathogen interactions by dual RNA-seq								PLOS PATHOGENS				13	2					e1006033	10.1371/journal.ppat.1006033			FEB 2017	2017										69							WOS:000395744700001		
J	Bourgeois, Yann X. C.; Delahaie, Boris; Gautier, Mathieu; Lhuillier, Emeline; Male, Pierre-Jean G.; Bertrand, Joris A. M.; Cornuault, Josselin; Wakamatsu, Kazumasa; Bouchez, Olivier; Mould, Claire; Bruxaux, Jade; Holota, Helene; Mila, Borja; Thebaud, Christophe								A novel locus on chromosome 1 underlies the evolution of a melanic plumage polymorphism in a wild songbird								ROYAL SOCIETY OPEN SCIENCE				4	2					UNSP 160805	10.1098/rsos.160805			FEB 2017	2017										10							WOS:000394469300028		
J	van Iterson, Maarten; van Zwet, Erik W.; Heijmans, Bastiaan T.		BIOS Consortium						Controlling bias and inflation in epigenome- and transcriptome-wide association studies using the empirical null distribution								GENOME BIOLOGY				18						19	10.1186/s13059-016-1131-9			JAN 27 2017	2017										40							WOS:000394827100001		
J	Hernandez-Ferrer, Carles; Ruiz-Arenas, Carlos; Beltran-Gomila, Alba; Gonzalez, Juan R.								MultiDataSet: an R package for encapsulating multiple data sets with application to omic data integration								BMC BIOINFORMATICS				18						36	10.1186/s12859-016-1455-1			JAN 17 2017	2017										5							WOS:000392171500001		
J	Kaushik, Abhinav; Ali, Shakir; Gupta, Dinesh								Altered Pathway Analyzer: A gene expression dataset analysis tool for identification and prioritization of differentially regulated and network rewired pathways								SCIENTIFIC REPORTS				7						40450	10.1038/srep40450			JAN 13 2017	2017										5							WOS:000391923500001		
J	Gregory, Julia L.; Walter, Anne; Alexandre, Yannick O.; Hor, Jyh Liang; Liu, Ruijie; Ma, Joel Z.; Devi, Sapna; Tokuda, Nobuko; Owada, Yuji; Mackay, Laura K.; Smyth, Gordon K.; Heath, William R.; Mueller, Scott N.								Infection Programs Sustained Lymphoid Stromal Cell Responses and Shapes Lymph Node Remodeling upon Secondary Challenge								CELL REPORTS				18	2			406	418		10.1016/j.celrep.2016.12.038			JAN 10 2017	2017										18							WOS:000396468200011		
J	Corfitsen, Henrik Thyge; Drago, Antonio								Insight gained from genome-wide interaction and enrichment analysis on weight gain during citalopram treatment								NEUROSCIENCE LETTERS				637				38	43		10.1016/j.neulet.2016.11.056			JAN 10 2017	2017										5							WOS:000392790300007		
J	Lundquist, Peter K.; Mantegazza, Otho; Stefanski, Anja; Stuehler, Kai; Weber, Andreas P. M.								Surveying the Oligomeric State of Arabidopsis thaliana Chloroplasts								MOLECULAR PLANT				10	1			197	211		10.1016/j.molp.2016.10.011			JAN 9 2017	2017										7							WOS:000396358200016		
J	Mawa, Patrice Akusa; Webb, Emily L.; Filali-Mouhim, Abdelali; Nkurunungi, Gyaviira; Sekaly, Rafick-Pierre; Lule, Swaib Abubaker; Prentice, Sarah; Nash, Stephen; Dockrell, Hazel M.; Elliott, Alison M.; Cose, Stephen								Maternal BCG scar is associated with increased infant proinflammatory immune responses								VACCINE				35	2			273	282		10.1016/j.vaccine.2016.11.079			JAN 5 2017	2017										10							WOS:000392892100014		
J	Castellanos, Elisabeth; Gel, Bernat; Rosas, Inma; Tornero, Eva; Santin, Sheila; Pluvinet, Raquel; Velasco, Juan; Sumoy, Lauro; del Valle, Jesus; Perucho, Manuel; Blanco, Ignacio; Navarro, Matilde; Brunet, Joan; Pineda, Marta; Feliubadalo, Lidia; Capella, Gabi; Lazaro, Conxi; Serra, Eduard								A comprehensive custom panel design for routine hereditary cancer testing: preserving control, improving diagnostics and revealing a complex variation landscape								SCIENTIFIC REPORTS				7						39348	10.1038/srep39348			JAN 4 2017	2017										10							WOS:000391096800001		
J	Luce, Leonela N.; Abbate, Mercedes; Cotignola, Javier; Giliberto, Florencia								Non-myogenic tumors display altered expression of dystrophin (DMD) and a high frequency of genetic alterations								ONCOTARGET				8	1			145	155		10.18632/oncotarget.10426			JAN 3 2017	2017										9							WOS:000391503300014		
J	Benjamin, Joel S.; Pilarowski, Genay O.; Carosso, Giovanni A.; Zhang, Li; Huso, David. L.; Goff, Loyal A.; Vernon, Hilary J.; Hansen, Kasper D.; Bjornsson, Hans T.								A ketogenic diet rescues hippocampal memory defects in a mouse model of Kabuki syndrome								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				114	1			125	130		10.1073/pnas.1611431114			JAN 3 2017	2017										17							WOS:000391093700038		
J	Nordor, Akpeli V.; Nehar-Belaid, Djamel; Richon, Sophie; Klatzmann, David; Bellet, Dominique; Dangles-Marie, Virginie; Fournier, Thierry; Aryee, Martin J.								The early pregnancy placenta foreshadows DNA methylation alterations of solid tumors								EPIGENETICS				12	9			793	803		10.1080/15592294.2017.1342912			2017	2017										9							WOS:000418697700006		
J	Koenecke, Nina; Johnston, Jeff; He, Qiye; Meier, Samuel; Zeitlinger, Julia								Drosophila poised enhancers are generated during tissue patterning with the help of repression								GENOME RESEARCH				27	1			64	74		10.1101/gr.209486.116			JAN 2017	2017										13							WOS:000391906500006		
J	Gaur, Pallavi; Chaturvedi, Anoop								A Survey of Bioinformatics-Based Tools in RNA-Sequencing (RNA-Seq) Data Analysis								Translational Medicine Research								223	248		10.1007/978-94-024-1045-7_10			2017	2017										0							WOS:000445853800011		
J	Danger, Richard; Brouard, Sophie								Gene Expression Technology Applied to Kidney Transplantation								KIDNEY TRANSPLANTATION, BIOENGINEERING, AND REGENERATION: KIDNEY TRANSPLANTATION IN THE REGENERATIVE MEDICINE ERA								445	457		10.1016/B978-0-12-801734-0.00031-X			2017	2017										0							WOS:000439374200032		
J	Hoffmann, Julia; Wilhelm, Jochen; Kwapiszewska, Grazyna								Laser Capture Microdissection of Tissue Sections for High-Throughput RNA Analysis								Methods in Molecular Biology				1627				325	340		10.1007/978-1-4939-7113-8_21			2017	2017										0							WOS:000429458400022		
J	Breckels, Lisa M.; Gibb, Sebastian; Petyuk, Vladislav; Gatto, Laurent								R for Proteomics								New Developments in Mass Spectrometry				5				321	364					2017	2017										0							WOS:000416243300014		
J	Hutchins, James R. A.								Genomic Database Searching								Methods in Molecular Biology				1525				225	269		10.1007/978-1-4939-6622-6_10			2017	2017										0							WOS:000415155900011		
J	Hedhli, Jamila; Konopka, Christian J.; Schuh, Sarah; Bouvin, Hannah; Cole, John A.; Huntsman, Heather D.; Kilian, Kristopher A.; Dobrucki, Iwona T.; Boppart, Marni D.; Dobrucki, Lawrence W.								Multimodal Assessment of Mesenchymal Stem Cell Therapy for Diabetic Vascular Complications								THERANOSTICS				7	16			3876	3888		10.7150/thno.19547			2017	2017										5							WOS:000410122600006		
J	Tan, Patrick; Zhou, Yichao; Huang, Xinxin; Mazzeo, Giuseppe M.; Ju, Chelsea; Kyi, Vincent; Bleakley, Brian; Wood, Justin; Ping, Peipei; Wang, Wei			IEEE					AZTEC: A Cloud-based Computational Platform to Integrate Biomedical Resources								IEEE International Conference on Data Engineering								1365	1366		10.1109/ICDE.2017.179			2017	2017						IEEE 33rd International Conference on Data Engineering (ICDE)	APR 19-22, 2017	IEEE; IEEE Comp Soc; Data Engn; Huawei; Intel; IBM; Microsoft; Amazon; SAP; CISCO; UC San Diego; Gordon & Betty Moore Fdn; WEKA IO	San Diego, CA	0							WOS:000403398200172		
J	Ge, Wei; Zhao, Yong; Lai, Fang-Nong; Liu, Jing-Cai; Sun, Yuan-Chao; Wang, Jun-Jie; Cheng, Shun-Feng; Zhang, Xi-Feng; Sun, Li-Lan; Li, Lan; Dyce, Paul W.; Shen, Wei								Cutaneous applied nano-ZnO reduce the ability of hair follicle stem cells to differentiate								NANOTOXICOLOGY				11	4			465	474		10.1080/17435390.2017.1310947			2017	2017										18							WOS:000402677100005		
J	Boles, Nathan C.; Stone, Tyler; Bergeron, Charles; Kiehl, Thomas R.								Big Data access and infrastructure for modern biology: case studies in data repository utility								ANNALS OF THE NEW YORK ACADEMY OF SCIENCES				1387	1			112	123		10.1111/nyas.13281			JAN 2017	2017										2							WOS:000398800200012		
J	Chen, Xiaowei; Takemoto, Yoshihiro; Deng, Huan; Middelhoff, Moritz; Friedman, Richard A.; Chu, Timothy H.; Churchill, Michael J.; Ma, Yan; Nagar, Karan K.; Tailor, Yagnesh H.; Mukherjee, Siddhartha; Wang, Timothy C.								Histidine decarboxylase (HDC)-expressing granulocytic myeloid cells induce and recruit Foxp3(+) regulatory T cells in murine colon cancer								ONCOIMMUNOLOGY				6	3					e1290034	10.1080/2162402X.2017.1290034			2017	2017										5							WOS:000397988500029		
J	Iskandar, Anita R.; Mathis, Carole; Martin, Florian; Leroy, Patrice; Sewer, Alain; Majeed, Shoaib; Kuehn, Diana; Trivedi, Keyur; Grandolfo, Davide; Cabanski, Maciej; Guedj, Emmanuel; Merg, Celine; Frentzel, Stefan; Ivanov, Nikolai V.; Peitsch, Manuel C.; Hoeng, Julia								3-D Nasal Cultures: Systems Toxicological Assessment of a Candidate Modified-Risk Tobacco Product								ALTEX-ALTERNATIVES TO ANIMAL EXPERIMENTATION				34	1			23	48		10.14573/altex.1605041			2017	2017										15							WOS:000396612700003		
J	Jezek, Meagan; Gast, Alison; Choi, Grace; Kulkarni, Rushmie; Quijote, Jeremiah; Graham-Yooll, Andrew; Park, DoHwan; Green, Erin M.								The histone methyltransferases Set5 and Set1 have overlapping functions in gene silencing and telomere maintenance								EPIGENETICS				12	2			93	104		10.1080/15592294.2016.1265712			2017	2017										9							WOS:000395177800003		
J	Paradis, Emmanuel; Gosselin, Thierry; Goudet, Jerome; Jombart, Thibaut; Schliep, Klaus								Linking genomics and population genetics with R								MOLECULAR ECOLOGY RESOURCES				17	1			54	66		10.1111/1755-0998.12577			JAN 2017	2017										7							WOS:000390413500008		
J	Angelopoulos, Nicos; Wielemaker, Jan			ACM					Accessing biological data as Prolog facts								PROCEEDINGS OF THE 19TH INTERNATIONAL SYMPOSIUM ON PRINCIPLES AND PRACTICE OF DECLARATIVE PROGRAMMING (PPDP 2017)								29	38		10.1145/3131851.3131857			2017	2017						19th International Symposium on Principles and Practice of Declarative Programming (PPDP)	OCT 09-11, 2017		Univ Namur, Namur, BELGIUM	1							WOS:000463643400006		
J	Cheng, Chao-Yin; Young, Janet M.; Lin, Chih-Yi Gabriela; Chao, Ju-Lan; Malik, Harmit S.; Yao, Meng-Chao								The piggyBac transposon-derived genes TPB1 and TPB6 mediate essential transposon-like excision during the developmental rearrangement of key genes in Tetrahymena thermophila								GENES & DEVELOPMENT				30	24			2724	2736		10.1101/gad.290460.116			DEC 15 2016	2016										13							WOS:000391860600009		
J	Riester, Markus; Singh, Angad P.; Brannon, A. Rose; Yu, Kun; Campbell, Catarina D.; Chiang, Derek Y.; Morrissey, Michael P.								PureCN: copy number calling and SNV classification using targeted short read sequencing								SOURCE CODE FOR BIOLOGY AND MEDICINE				11						13	10.1186/s13029-016-0060-z			DEC 15 2016	2016										18							WOS:000391060600001		
J	Haider, Syed; Waggott, Daryl; Lalonde, Emilie; Fung, Clement; Liu, Fei-Fei; Boutros, Paul C.								A bedr way of genomic interval processing								SOURCE CODE FOR BIOLOGY AND MEDICINE				11						14	10.1186/s13029-016-0059-5			DEC 15 2016	2016										3							WOS:000391060600002		
J	Li, Bo; Tang, Jing; Yang, Qingxia; Cui, Xuejiao; Li, Shuang; Chen, Sijie; Cao, Quanxing; Xue, Weiwei; Chen, Na; Zhu, Feng								Performance Evaluation and Online Realization of Data-driven Normalization Methods Used in LC/MS based Untargeted Metabolomics Analysis								SCIENTIFIC REPORTS				6						38881	10.1038/srep38881			DEC 13 2016	2016										48							WOS:000389689400001		
J	Godard, Patrice; Page, Matthew								PCAN: phenotype consensus analysis to support disease-gene association								BMC BIOINFORMATICS				17						518	10.1186/s12859-016-1401-2			DEC 7 2016	2016										5							WOS:000389381100002		
J	Willi, Michaela; Yoo, Kyung Hyun; Wang, Chaochen; Trajanoski, Zlatko; Hennighausen, Lothar								Differential cytokine sensitivities of STAT5-dependent enhancers rely on Stat5 autoregulation								NUCLEIC ACIDS RESEARCH				44	21			10277	10291		10.1093/nar/gkw844			DEC 2016	2016										13							WOS:000393979400025		
J	Peeters, Kristien; Palaima, Paulius; Pelayo-Negro, Ana L.; Garcia, Antonio; Gallardo, Elena; Garcia-Barredo, Rosario; Mateiu, Ligia; Baets, Jonathan; Menten, Bjorn; De Vriendt, Els; De Jonghe, Peter; Timmerman, Vincent; Infante, Jon; Berciano, Jose; Jordanova, Albena								Charcot-Marie-Tooth Disease Type 2G Redefined by a Novel Mutation in LRSAM1								ANNALS OF NEUROLOGY				80	6			823	833		10.1002/ana.24775			DEC 2016	2016										8							WOS:000392821800005		
J	Higashiguchi, Masayoshi; Nagatomo, Izumi; Kijima, Takashi; Morimura, Osamu; Miyake, Kotaro; Minami, Toshiyuki; Koyama, Shohei; Hirata, Haruhiko; Iwahori, Kota; Takimoto, Takayuki; Takeda, Yoshito; Kida, Hiroshi; Kumanogoh, Atsushi								Clarifying the biological significance of the CHK2 K373E somatic mutation discovered in The Cancer Genome Atlas database								FEBS LETTERS				590	23			4275	4286		10.1002/1873-3468.12449			DEC 2016	2016										1							WOS:000390390600013		
J	Arnold, Nicole; Girke, Thomas; Sureshchandra, Suhas; Messaoudia, Ilhem								Acute Simian Varicella Virus Infection Causes Robust and Sustained Changes in Gene Expression in the Sensory Ganglia								JOURNAL OF VIROLOGY				90	23			10823	10843		10.1128/JVI.01272-16			DEC 2016	2016										8							WOS:000389904500032		
J	Cole, Michael B.; Quach, Hong; Quach, Diana; Baker, Alice; Taylor, Kimberly E.; Barcellos, Lisa F.; Criswell, Lindsey A.								Epigenetic Signatures of Salivary Gland Inflammation in Sjogren's Syndrome								ARTHRITIS & RHEUMATOLOGY				68	12			2936	2944		10.1002/art.39792			DEC 2016	2016										24							WOS:000389153400015		
J	Turconi, Giovanna; Scaldaferri, Debora; Fabbri, Marco; Monti, Laura; Lualdi, Marta; Pedrini, Edoardo; Gribaldo, Laura; Taramelli, Roberto; Acquati, Francesco								RNASET2 silencing affects miRNAs and target gene expression pattern in a human ovarian cancer cell model								INTERNATIONAL JOURNAL OF ONCOLOGY				49	6			2637	2646		10.3892/ijo.2016.3763			DEC 2016	2016										2							WOS:000389166000047		
J	Weber, Lukas M.; Robinson, Mark D.								Comparison of Clustering Methods for High-Dimensional Single-Cell Flow and Mass Cytometry Data								CYTOMETRY PART A				89A	12			1084	1096		10.1002/cyto.a.23030			DEC 2016	2016										84							WOS:000392724500006		
J	Broholm, Christa; Olsson, Anders H.; Perfilyev, Alexander; Hansen, Ninna S.; Schrolkamp, Maren; Strasko, Klaudia S.; Scheele, Camilla; Ribel-Madsen, Rasmus; Mortensen, Brynjulf; Jorgensen, Sine W.; Ling, Charlotte; Vaag, Allan								Epigenetic programming of adipose-derived stem cells in low birthweight individuals								DIABETOLOGIA				59	12			2664	2673		10.1007/s00125-016-4099-9			DEC 2016	2016										18							WOS:000387596300023		
J	Jagannathan, Sujatha; Bradley, Robert K.								Translational plasticity facilitates the accumulation of nonsense genetic variants in the human population								GENOME RESEARCH				26	12			1639	1650		10.1101/gr.205070.116			DEC 2016	2016										9							WOS:000389563000002		
J	Powell, Daniel; Knibb, Wayne; Nguyen Hong Nguyen; Elizur, Abigail								Transcriptional Profiling of Banana Shrimp Fenneropenaeus merguiensis with Differing Levels of Viral Load								INTEGRATIVE AND COMPARATIVE BIOLOGY				56	6			1131	1143		10.1093/icb/icw029			DEC 2016	2016						Symposium on Tapping the Power of Crustacean Transcriptomics to Address Grand Challenges in Comparative Biology at the Annual Meeting of the Society-for-Integrative-and-Comparative-Biology	JAN 03-07, 2016	Soc Integrat & Comparat Biol	Portland, OR	8							WOS:000395818000008		
J	Hanghoj, Kristian; Seguin-Orlando, Andaine; Schubert, Mikkel; Madsen, Tobias; Pedersen, Jakob Skou; Willerslev, Eske; Orlando, Ludovic								Fast, Accurate and Automatic Ancient Nucleosome and Methylation Maps with epiPALEOMIX								MOLECULAR BIOLOGY AND EVOLUTION				33	12			3284	3298		10.1093/molbev/msw184			DEC 2016	2016										8							WOS:000387925300022		
J	Wasser, Beatrice; Pramanik, Gautam; Hess, Moritz; Klein, Matthias; Luessi, Felix; Dornmair, Klaus; Bopp, Tobias; Zipp, Frauke; Witsch, Esther								Increase of Alternatively Activated Antigen Presenting Cells in Active Experimental Autoimmune Encephalomyelitis								JOURNAL OF NEUROIMMUNE PHARMACOLOGY				11	4			721	732		10.1007/s11481-016-9696-3			DEC 2016	2016										3							WOS:000387362000011		
J	Mias, George I.; Yusufaly, Tahir; Roushangar, Raeuf; Brooks, Lavida R. K.; Singh, Vikas V.; Christou, Christina								MathIOmica: An Integrative Platform for Dynamic Omics								SCIENTIFIC REPORTS				6						37237	10.1038/srep37237			NOV 24 2016	2016										4							WOS:000388796600001		
J	Chen, Chih-yu; Shi, Wenqiang; Balaton, Bradley P.; Matthews, Allison M.; Li, Yifeng; Arenillas, David J.; Mathelier, Anthony; Itoh, Masayoshi; Kawaji, Hideya; Lassmann, Timo; Hayashizaki, Yoshihide; Carninci, Piero; Forrest, Alistair R. R.; Brown, Carolyn J.; Wasserman, Wyeth W.								YY1 binding association with sex-biased transcription revealed through X-linked transcript levels and allelic binding analyses								SCIENTIFIC REPORTS				6						37324	10.1038/srep37324			NOV 18 2016	2016										7							WOS:000388255500001		
J	Kim, Doris; Choi, YounJeong; Ireland, James; Foreman, Oded; Tam, Rachel N.; Patel, Rajesh; Schleifman, Erica B.; Motlhabi, Maipelo; French, Dorothy; Wong, Cheryl V.; Peters, Eric; Molinero, Luciana; Raja, Rajiv; Amler, Lukas C.; Hampton, Garret M.; Lackner, Mark R.; Kabbarah, Omar								Development and Application of a Microfluidics-Based Panel in the Basal/Luminal Transcriptional Characterization of Archival Bladder Cancers								PLOS ONE				11	11					e0165856	10.1371/journal.pone.0165856			NOV 15 2016	2016										1							WOS:000387794600021		
J	Busch, Robert; Qiu, Weiliang; Lasky-Su, Jessica; Morrow, Jarrett; Criner, Gerard; DeMeo, Dawn								Differential DNA methylation marks and gene comethylation of COPD in African-Americans with COPD exacerbations								RESPIRATORY RESEARCH				17						143	10.1186/s12931-016-0459-8			NOV 5 2016	2016										19							WOS:000387606100001		
J	Acosta, Deanna; Bagchi, Susmita; Broin, Pilib O.; Hollern, Daniel; Racedo, Silvia E.; Morrow, Bernice; Sellers, Rani S.; Greally, John M.; Golden, Aaron; Andrechek, Eran; Wood, Teresa; Montagna, Cristina								LPA receptor activity is basal specific and coincident with early pregnancy and involution during mammary gland postnatal development								SCIENTIFIC REPORTS				6						35810	10.1038/srep35810			NOV 3 2016	2016										4							WOS:000387213500001		
J	Hebecker, Betty; Vlaic, Sebastian; Conrad, Theresia; Bauer, Michael; Brunke, Sascha; Kapitan, Mario; Linde, Joerg; Hube, Bernhard; Jacobsen, Ilse D.								Dual-species transcriptional profiling during systemic candidiasis reveals organ-specific host-pathogen interactions								SCIENTIFIC REPORTS				6						36055	10.1038/srep36055			NOV 3 2016	2016										14							WOS:000386846600001		
J	Prados, Julien; Linder, Patrick; Redder, Peter								TSS-EMOTE, a refined protocol for a more complete and less biased global mapping of transcription start sites in bacterial pathogens								BMC GENOMICS				17						849	10.1186/s12864-016-3211-3			NOV 2 2016	2016										13							WOS:000386966500001		
J	Janss, Thibaut; Mesnil, Claire; Pirottin, Dimitri; Lemaitre, Pierre; Marichal, Thomas; Bureau, Fabrice; Desmet, Christophe J.								Interferon response factor-3 promotes the pro-Th2 activity of mouse lung CD11b(+) conventional dendritic cells in response to house dust mite allergens								EUROPEAN JOURNAL OF IMMUNOLOGY				46	11			2614	2628		10.1002/eji.201646513			NOV 2016	2016										6							WOS:000392940100015		
J	Durvasula, Arun; Hoffman, Paul J.; Kent, Tyler V.; Liu, Chaochih; Kono, Thomas J. Y.; Morrell, Peter L.; Ross-Ibarra, Jeffrey								ANGSD-wrapper: utilities for analysing next-generation sequencing data								MOLECULAR ECOLOGY RESOURCES				16	6			1449	1454		10.1111/1755-0998.12578			NOV 2016	2016										3							WOS:000385941500015		
J	de Castro, Patricia Alves; dos Reis, Thaila Fernanda; Dolan, Stephen K.; Manfiolli, Adriana Oliveira; Brown, Neil Andrew; Jones, Gary W.; Doyle, Sean; Riano-Pachon, Diego M.; Squina, Fabio Marcio; Caldana, Camila; Singh, Ashutosh; Del Poeta, Maurizio; Hagiwara, Daisuke; Silva-Rocha, Rafael; Goldman, Gustavo H.								The Aspergillus fumigatus SchA(SCH9) kinase modulates SakA(HOG1) MAP kinase activity and it is essential for virulence								MOLECULAR MICROBIOLOGY				102	4			642	671		10.1111/mmi.13484			NOV 2016	2016										8							WOS:000387757100007		
J	Skjaerven, Kaja H.; Jakt, Lars Martin; Dahl, John Arne; Espe, Marit; Aanes, Havard; Hamre, Kristin; Fernandes, Jorge M. O.								Parental vitamin deficiency affects the embryonic gene expression of immune-, lipid transport- and apolipoprotein genes								SCIENTIFIC REPORTS				6						34535	10.1038/srep34535			OCT 12 2016	2016										13							WOS:000384988900001		
J	Namouchi, Amine; Gomez-Munoz, Marta; Frye, Stephan A.; Moen, Line Victoria; Rognes, Torbjorn; Tonjum, Tone; Balasingham, Seetha V.								The Mycobacterium tuberculosis transcriptional landscape under genotoxic stress								BMC GENOMICS				17						791	10.1186/s12864-016-3132-1			OCT 10 2016	2016										9							WOS:000384983100003		
J	Vastagh, Csaba; Rodolosse, Annie; Solymosi, Norbert; Liposits, Zsolt								Altered Expression of Genes Encoding Neurotransmitter Receptors in GnRH Neurons of Proestrous Mice								FRONTIERS IN CELLULAR NEUROSCIENCE				10						230	10.3389/fncel.2016.00230			OCT 7 2016	2016										10							WOS:000385208200001		
J	Raborn, R. Taylor; Spitze, Ken; Brendel, Volker P.; Lynch, Michael								Promoter Architecture and Sex-Specific Gene Expression in Daphnia pulex								GENETICS				204	2			593	+		10.1534/genetics.116.193334			OCT 2016	2016										7							WOS:000385871400018		
J	Romani, Facundo; Ribone, Pamela A.; Capella, Matias; Miguel, Virginia N.; Chan, Raquel L.								A matter of quantity: Common features in the drought response of transgenic plants overexpressing HD-Zip I transcription factors								PLANT SCIENCE				251				139	154		10.1016/j.plantsci.2016.03.004			OCT 2016	2016										12							WOS:000385329100016		
J	Cakiroglu, S. Aylin; Zaugg, Judith B.; Luscombe, Nicholas M.								Backmasking in the yeast genome: encoding overlapping information for protein-coding and RNA degradation								NUCLEIC ACIDS RESEARCH				44	17			8065	8072		10.1093/nar/gkw683			SEP 30 2016	2016										7							WOS:000386158800010		
J	Ayre, D. Craig; Pallegar, Nikitha K.; Fairbridge, Nicholas A.; Canuti, Marta; Lang, Andrew S.; Christian, Sherri L.								Analysis of the structure, evolution, and expression of CD24, an important regulator of cell fate								GENE				590	2			324	337		10.1016/j.gene.2016.05.038			SEP 30 2016	2016										7							WOS:000381842700017		
J	Olsson, Andre; Venkatasubramanian, Meenakshi; Chaudhri, Viren K.; Aronow, Bruce J.; Salomonis, Nathan; Singh, Harinder; Grimes, H. Leighton								Single-cell analysis of mixed-lineage states leading to a binary cell fate choice								NATURE				537	7622			698	+		10.1038/nature19348			SEP 29 2016	2016										157							WOS:000384331700054		
J	Abba, Martin C.; Zhong, Yi; Lee, Jaeho; Kil, Hyunsuk; Lu, Yue; Takata, Yoko; Simper, Melissa S.; Gaddis, Sally; Shen, Jianjun; Aldaz, C. Marcelo								DMBA induced mouse mammary tumors display high incidence of activating Pik3ca(H1047) and loss of function Pten mutations								ONCOTARGET				7	39			64289	64299		10.18632/oncotarget.11733			SEP 27 2016	2016										10							WOS:000387167800115		
J	Barron, Martin; Li, Jun								Identifying and removing the cellcycle effect from single-cell RNA-Sequencing data								SCIENTIFIC REPORTS				6						33892	10.1038/srep33892			SEP 27 2016	2016										23							WOS:000384096900001		
J	Zhao, Shuai; Yan, Yu-Si; He, Qi-Peng; Yang, Lin; Yin, Xin; Li, Cheng-Xi; Mao, Li-Chun; Liao, Lu-Sheng; Huang, Jin-Qun; Xie, Shang-Bo; Nong, Qing-Dong; Zhang, Zheng; Jing, Lei; Xiong, Ya-Ru; Duan, Cheng-Jie; Liu, Jun-Liang; Feng, Jia-Xun								Comparative genomic, transcriptomic and secretomic profiling of Penicillium oxalicum HP7-1 and its cellulase and xylanase hyper-producing mutant EU2106, and identification of two novel regulatory genes of cellulase and xylanase gene expression								BIOTECHNOLOGY FOR BIOFUELS				9						203	10.1186/s13068-016-0616-9			SEP 23 2016	2016										18							WOS:000383751900001		
